Timestamp,Category,Severity,Message,MetricValue,Anomaly_Score,Is_Anomaly
2026-07-27T02:17:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,44.96,1,No
2026-07-28T17:40:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,12.49,1,No
2026-08-01T18:30:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,22.4,1,No
2026-07-27T17:19:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,27.41,1,No
2026-08-01T04:20:47.753976,Intune_Enrollment,Critical,Standard telemetry ping for operational category: Intune_Enrollment,30.32,1,No
2026-08-01T12:08:47.753976,FinOps_Cost,Warning,Standard telemetry ping for operational category: FinOps_Cost,5.1,-1,Yes
2026-07-27T14:24:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,47.37,1,No
2026-07-27T13:32:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,15.4,1,No
2026-07-29T11:48:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,12.3,1,No
2026-08-02T03:14:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,18.23,1,No
2026-07-29T07:47:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,37.57,1,No
2026-08-01T09:49:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,40.1,1,No
2026-07-28T19:06:47.753976,Authentication,Critical,Standard telemetry ping for operational category: Authentication,15.49,1,No
2026-07-31T21:11:47.753976,VirtualMachines,Informational,Standard telemetry ping for operational category: VirtualMachines,27.16,1,No
2026-08-02T16:09:47.753976,Authentication,Informational,Standard telemetry ping for operational category: Authentication,39.22,1,No
2026-08-01T10:12:47.753976,Authentication,Warning,Standard telemetry ping for operational category: Authentication,6.21,1,No
2026-07-31T16:24:47.753976,FinOps_Cost,Informational,Standard telemetry ping for operational category: FinOps_Cost,28.34,1,No
2026-08-01T17:54:47.753976,FinOps_Cost,Critical,Standard telemetry ping for operational category: FinOps_Cost,44.04,1,No
